CÓDIGO DE EMERGENCIA-SINPAD,AÑO,MES,COD. DISTRITO,DPTO.,PROV.,DIST.,EMERGENCIA,FALLECIDOS,DAMNIFICADOS,AFECTADOS,VIVIENDAS DESTRUIDAS
51595,2012,Marzo,140103,LAMBAYEQUE,CHICLAYO,ETEN,LLUVIA INTENSA,0.0,125.0,144.0,25.0
51168,2012,Marzo,140105,LAMBAYEQUE,CHICLAYO,JOSÉ LEONARDO ORTIZ,LLUVIA INTENSA,0.0,275.0,3.0,32.0
51599,2012,Marzo,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
50902,2012,Marzo,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,LLUVIA INTENSA,0.0,3.0,0.0,0.0
49482,2012,Enero,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,LLUVIA INTENSA,0.0,35.0,50.0,7.0
49481,2012,Febrero,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,LLUVIA INTENSA,0.0,28.0,350.0,0.0
51297,2012,Marzo,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,LLUVIA INTENSA,0.0,470.0,18.0,21.0
49527,2012,Febrero,140111,LAMBAYEQUE,CHICLAYO,PICSI,LLUVIA INTENSA,0.0,30.0,80.0,6.0
51258,2012,Marzo,140111,LAMBAYEQUE,CHICLAYO,PICSI,LLUVIA INTENSA,0.0,5.0,120.0,1.0
49595,2012,Febrero,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,LLUVIA INTENSA,0.0,0.0,170.0,0.0
49528,2012,Febrero,140113,LAMBAYEQUE,CHICLAYO,REQUE,LLUVIA INTENSA,0.0,38.0,180.0,0.0
51207,2012,Marzo,140113,LAMBAYEQUE,CHICLAYO,REQUE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
49533,2012,Febrero,140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,LLUVIA INTENSA,0.0,12.0,420.0,3.0
51501,2012,Marzo,140115,LAMBAYEQUE,CHICLAYO,SAÑA,LLUVIA INTENSA,0.0,0.0,260.0,0.0
50019,2012,Febrero,140116,LAMBAYEQUE,CHICLAYO,CAYALTI,LLUVIA INTENSA,0.0,30.0,100.0,6.0
51303,2012,Marzo,140116,LAMBAYEQUE,CHICLAYO,CAYALTI,LLUVIA INTENSA,0.0,0.0,40.0,0.0
51466,2012,Marzo,140117,LAMBAYEQUE,CHICLAYO,PATAPO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
50022,2012,Febrero,140118,LAMBAYEQUE,CHICLAYO,POMALCA,LLUVIA INTENSA,0.0,55.0,75.0,0.0
51295,2012,Marzo,140120,LAMBAYEQUE,CHICLAYO,TUMÁN,LLUVIA INTENSA,0.0,0.0,0.0,0.0
50034,2012,Enero,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,LLUVIA INTENSA,0.0,350.0,625.0,80.0
51133,2012,Febrero,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,LLUVIA INTENSA,0.0,0.0,530.0,0.0
51252,2012,Marzo,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,LLUVIA INTENSA,0.0,160.0,805.0,33.0
51797,2012,Marzo,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,DESLIZAMIENTO,0.0,0.0,0.0,0.0
50031,2012,Enero,140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,LLUVIA INTENSA,0.0,250.0,910.0,20.0
51344,2012,Marzo,140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,LLUVIA INTENSA,0.0,35.0,595.0,23.0
51499,2012,Marzo,140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
49526,2012,Febrero,140205,LAMBAYEQUE,FERREÑAFE,PITIPO,LLUVIA INTENSA,0.0,60.0,100.0,12.0
51119,2012,Marzo,140205,LAMBAYEQUE,FERREÑAFE,PITIPO,LLUVIA INTENSA,0.0,75.0,100.0,0.0
49629,2012,Febrero,140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,LLUVIA INTENSA,0.0,75.0,70.0,14.0
49532,2012,Febrero,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,LLUVIA INTENSA,0.0,25.0,35.0,0.0
51194,2012,Marzo,140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,LLUVIA INTENSA,0.0,0.0,125.0,0.0
49596,2012,Febrero,140303,LAMBAYEQUE,LAMBAYEQUE,ÍLLIMO,LLUVIA INTENSA,0.0,0.0,1400.0,0.0
49565,2012,Febrero,140303,LAMBAYEQUE,LAMBAYEQUE,ÍLLIMO,INUNDACIÓN,0.0,64.0,38.0,13.0
51634,2012,Marzo,140303,LAMBAYEQUE,LAMBAYEQUE,ÍLLIMO,INUNDACIÓN,0.0,61.0,1225.0,6.0
49530,2012,Febrero,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,LLUVIA INTENSA,0.0,256.0,582.0,54.0
51219,2012,Marzo,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,LLUVIA INTENSA,0.0,100.0,100.0,10.0
49802,2012,Febrero,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMÍ,LLUVIA INTENSA,0.0,70.0,75.0,14.0
51198,2012,Marzo,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMÍ,LLUVIA INTENSA,0.0,345.0,0.0,70.0
49529,2012,Febrero,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LLUVIA INTENSA,0.0,210.0,350.0,42.0
51122,2012,Marzo,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,LLUVIA INTENSA,0.0,210.0,300.0,5.0
50025,2012,Febrero,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,LLUVIA INTENSA,0.0,47.0,280.0,0.0
51493,2012,Marzo,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,LLUVIA INTENSA,0.0,150.0,310.0,20.0
49961,2012,Febrero,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LLUVIA INTENSA,0.0,9.0,320.0,0.0
51310,2012,Marzo,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,LLUVIA INTENSA,0.0,98.0,0.0,21.0
49531,2012,Febrero,140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,LLUVIA INTENSA,0.0,750.0,230.0,0.0
50041,2012,Febrero,140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,INUNDACIÓN,0.0,500.0,301.0,88.0
51372,2012,Marzo,140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,INUNDACIÓN,0.0,200.0,0.0,40.0
51589,2012,Marzo,140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,LLUVIA INTENSA,0.0,450.0,250.0,60.0
49372,2012,Enero,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,LLUVIA INTENSA,0.0,140.0,125.0,25.0
51177,2012,Febrero,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51259,2012,Marzo,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,LLUVIA INTENSA,0.0,100.0,125.0,20.0
53268,2012,Julio,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,HUAYCO,0.0,0.0,0.0,0.0
50334,2012,Febrero,200101,PIURA,PIURA,PIURA,LLUVIA INTENSA,0.0,48.0,320.0,12.0
49523,2012,Febrero,200104,PIURA,PIURA,CASTILLA,LLUVIA INTENSA,0.0,20.0,180.0,3.0
51262,2012,Marzo,200104,PIURA,PIURA,CASTILLA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
49583,2012,Febrero,200105,PIURA,PIURA,CATACAOS,INUNDACIÓN,0.0,0.0,0.0,0.0
50270,2012,Marzo,200105,PIURA,PIURA,CATACAOS,LLUVIA INTENSA,0.0,0.0,75.0,0.0
50894,2012,Marzo,200105,PIURA,PIURA,CATACAOS,LLUVIA INTENSA,0.0,61.0,0.0,10.0
50947,2012,Marzo,200105,PIURA,PIURA,CATACAOS,LLUVIA INTENSA,0.0,0.0,63.0,0.0
51083,2012,Marzo,200105,PIURA,PIURA,CATACAOS,INUNDACIÓN,0.0,0.0,0.0,0.0
51275,2012,Marzo,200105,PIURA,PIURA,CATACAOS,INUNDACIÓN,0.0,0.0,0.0,0.0
51379,2012,Abril,200105,PIURA,PIURA,CATACAOS,LLUVIA INTENSA,0.0,275.0,1810.0,41.0
50511,2012,Marzo,200107,PIURA,PIURA,CURA MORI,LLUVIA INTENSA,0.0,52.0,16.0,13.0
51539,2012,Marzo,200107,PIURA,PIURA,CURA MORI,LLUVIA INTENSA,0.0,26.0,35.0,0.0
51812,2012,Abril,200107,PIURA,PIURA,CURA MORI,LLUVIA INTENSA,0.0,0.0,450.0,0.0
49910,2012,Febrero,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,520.0,0.0
52123,2012,Marzo,200111,PIURA,PIURA,LAS LOMAS,LLUVIA INTENSA,0.0,0.0,0.0,95.0
50489,2012,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
49656,2012,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,11.0,6.0,3.0
49763,2012,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,6.0,0.0,0.0
49795,2012,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51127,2012,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
49925,2012,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
50005,2012,Febrero,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
50491,2012,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,2.0,0.0,0.0
51154,2012,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,1.0
51159,2012,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,3.0,0.0,1.0
51174,2012,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,11.0,0.0
51066,2012,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51164,2012,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51130,2012,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51152,2012,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51128,2012,Marzo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
52051,2012,Abril,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,12.0,0.0,0.0
51613,2012,Abril,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51614,2012,Abril,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
52508,2012,Abril,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
52199,2012,Mayo,200114,PIURA,PIURA,TAMBO GRANDE,LLUVIA INTENSA,0.0,0.0,0.0,0.0
48999,2012,Enero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,5.0,0.0,0.0
49000,2012,Enero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,3.0,0.0,1.0
49091,2012,Enero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,0.0,0.0,0.0
49314,2012,Enero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,5.0,0.0,1.0
49576,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,6.0,0.0,1.0
49578,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,2.0,0.0,1.0
49581,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,6.0,0.0,1.0
49691,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,9.0,0.0,1.0
49696,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,9.0,0.0,1.0
49699,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,8.0,0.0,1.0
49879,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,4.0,0.0,1.0
49878,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,4.0,0.0,1.0
49892,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,3.0,4.0,11.0,1.0
49984,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,7.0,0.0,1.0
49985,2012,Febrero,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,1.0,0.0,1.0
51662,2012,Marzo,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,300.0,3600.0,57.0
51740,2012,Marzo,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,63.0,64.0,12.0
51606,2012,Abril,200201,PIURA,AYABACA,AYABACA,DESLIZAMIENTO,0.0,0.0,5.0,0.0
51834,2012,Abril,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,5.0,0.0,0.0
51933,2012,Abril,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,9.0,0.0,1.0
52935,2012,Junio,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
54898,2012,Noviembre,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,6.0,0.0,1.0
54889,2012,Noviembre,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,6.0,0.0,1.0
55571,2012,Diciembre,200201,PIURA,AYABACA,AYABACA,LLUVIA INTENSA,0.0,6.0,0.0,0.0
49174,2012,Enero,200202,PIURA,AYABACA,FRIAS,DESLIZAMIENTO,0.0,0.0,200.0,0.0
50053,2012,Febrero,200202,PIURA,AYABACA,FRIAS,INUNDACIÓN,0.0,250.0,0.0,3.0
51382,2012,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51682,2012,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51784,2012,Marzo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
52148,2012,Mayo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
52149,2012,Mayo,200202,PIURA,AYABACA,FRIAS,LLUVIA INTENSA,0.0,0.0,0.0,0.0
49637,2012,Febrero,200203,PIURA,AYABACA,JILILI,LLUVIA INTENSA,0.0,120.0,0.0,1.0
51824,2012,Marzo,200203,PIURA,AYABACA,JILILI,LLUVIA INTENSA,0.0,20.0,369.0,4.0
51197,2012,Febrero,200204,PIURA,AYABACA,LAGUNAS,LLUVIA INTENSA,0.0,558.0,1362.0,38.0
51608,2012,Abril,200204,PIURA,AYABACA,LAGUNAS,LLUVIA INTENSA,0.0,114.0,336.0,8.0
51299,2012,Marzo,200205,PIURA,AYABACA,MONTERO,LLUVIA INTENSA,0.0,69.0,6101.0,20.0
49150,2012,Enero,200206,PIURA,AYABACA,PACAIPAMPA,DESLIZAMIENTO,0.0,80.0,360.0,0.0
49321,2012,Enero,200206,PIURA,AYABACA,PACAIPAMPA,DESLIZAMIENTO,0.0,84.0,150.0,10.0
49320,2012,Enero,200206,PIURA,AYABACA,PACAIPAMPA,DESLIZAMIENTO,0.0,84.0,100.0,11.0
49648,2012,Febrero,200206,PIURA,AYABACA,PACAIPAMPA,LLUVIA INTENSA,0.0,20.0,200.0,4.0
51641,2012,Marzo,200206,PIURA,AYABACA,PACAIPAMPA,LLUVIA INTENSA,0.0,73.0,432.0,0.0
50287,2012,Enero,200207,PIURA,AYABACA,PAIMAS,LLUVIA INTENSA,0.0,441.0,584.0,4.0
50926,2012,Marzo,200207,PIURA,AYABACA,PAIMAS,LLUVIA INTENSA,0.0,473.0,636.0,4.0
49607,2012,Febrero,200208,PIURA,AYABACA,SAPILLICA,LLUVIA INTENSA,0.0,0.0,2400.0,0.0
51610,2012,Abril,200208,PIURA,AYABACA,SAPILLICA,LLUVIA INTENSA,0.0,30.0,1376.0,6.0
51270,2012,Febrero,200209,PIURA,AYABACA,SICCHEZ,LLUVIA INTENSA,0.0,105.0,650.0,1.0
51541,2012,Abril,200209,PIURA,AYABACA,SICCHEZ,LLUVIA INTENSA,0.0,685.0,2000.0,7.0
52152,2012,Marzo,200210,PIURA,AYABACA,SUYO,LLUVIA INTENSA,0.0,0.0,0.0,0.0
48867,2012,Enero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,INUNDACIÓN,0.0,0.0,20.0,0.0
51422,2012,Febrero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
49397,2012,Febrero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,4.0,0.0,1.0
49679,2012,Febrero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,5.0,0.0,1.0
49759,2012,Febrero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,572.0,642.0,65.0
49686,2012,Febrero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,DESLIZAMIENTO,0.0,15.0,0.0,0.0
51412,2012,Febrero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,15.0,48.0,0.0
51410,2012,Febrero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,30.0,42.0,3.0
51424,2012,Febrero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,102.0,138.0,12.0
49817,2012,Febrero,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,150.0,0.0,3.0
50847,2012,Marzo,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,32.0,265.0,0.0
51851,2012,Marzo,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,65.0,150.0,8.0
51075,2012,Marzo,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,0.0,250.0,0.0
52200,2012,Marzo,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,30.0,50.0,2.0
51418,2012,Abril,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
52682,2012,Mayo,200301,PIURA,HUANCABAMBA,HUANCABAMBA,DESLIZAMIENTO,0.0,0.0,10.0,0.0
53541,2012,Agosto,200301,PIURA,HUANCABAMBA,HUANCABAMBA,DESLIZAMIENTO,0.0,11.0,0.0,0.0
54522,2012,Octubre,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
54696,2012,Octubre,200301,PIURA,HUANCABAMBA,HUANCABAMBA,LLUVIA INTENSA,0.0,0.0,70.0,0.0
49173,2012,Enero,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,0.0,400.0,0.0
51804,2012,Marzo,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,70.0,335.0,2.0
52190,2012,Abril,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,46.0,71.0,6.0
52966,2012,Junio,200302,PIURA,HUANCABAMBA,CANCHAQUE,LLUVIA INTENSA,0.0,5.0,0.0,0.0
49030,2012,Enero,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,LLUVIA INTENSA,0.0,27.0,0.0,0.0
51068,2012,Marzo,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,LLUVIA INTENSA,0.0,12.0,263.0,0.0
51319,2012,Marzo,200303,PIURA,HUANCABAMBA,EL CARMEN DE LA FRONTERA,LLUVIA INTENSA,0.0,59.0,210.0,0.0
49602,2012,Febrero,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,0.0,0.0,85.0,0.0
50942,2012,Marzo,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,1.0,13.0,0.0,3.0
51534,2012,Marzo,200304,PIURA,HUANCABAMBA,HUARMACA,LLUVIA INTENSA,0.0,32.0,38.0,3.0
50320,2012,Enero,200305,PIURA,HUANCABAMBA,LALAQUIZ,LLUVIA INTENSA,0.0,381.0,1433.0,4.0
51603,2012,Abril,200305,PIURA,HUANCABAMBA,LALAQUIZ,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51244,2012,Marzo,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LLUVIA INTENSA,0.0,70.0,1550.0,0.0
51677,2012,Abril,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LLUVIA INTENSA,0.0,4.0,0.0,1.0
54689,2012,Octubre,200306,PIURA,HUANCABAMBA,SAN MIGUEL DE EL FAIQUE,LLUVIA INTENSA,0.0,0.0,500.0,0.0
49424,2012,Enero,200307,PIURA,HUANCABAMBA,SONDOR,LLUVIA INTENSA,0.0,350.0,0.0,120.0
50096,2012,Febrero,200307,PIURA,HUANCABAMBA,SONDOR,INUNDACIÓN,0.0,60.0,210.0,12.0
52090,2012,Marzo,200307,PIURA,HUANCABAMBA,SONDOR,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51848,2012,Marzo,200308,PIURA,HUANCABAMBA,SONDORILLO,LLUVIA INTENSA,0.0,40.0,1500.0,1.0
49896,2012,Enero,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,0.0,706.0,0.0
50263,2012,Febrero,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,220.0,620.0,12.0
51064,2012,Marzo,200401,PIURA,MORROPÓN,CHULUCANAS,LLUVIA INTENSA,0.0,210.0,865.0,0.0
54076,2012,Agosto,200401,PIURA,MORROPÓN,CHULUCANAS,INUNDACIÓN,0.0,0.0,0.0,0.0
51049,2012,Febrero,200402,PIURA,MORROPÓN,BUENOS AIRES,LLUVIA INTENSA,0.0,20.0,3600.0,0.0
51776,2012,Marzo,200402,PIURA,MORROPÓN,BUENOS AIRES,LLUVIA INTENSA,0.0,34.0,63.0,6.0
51758,2012,Marzo,200402,PIURA,MORROPÓN,BUENOS AIRES,LLUVIA INTENSA,0.0,25.0,110.0,5.0
48950,2012,Enero,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,0.0,600.0,0.0
51654,2012,Abril,200403,PIURA,MORROPÓN,CHALACO,LLUVIA INTENSA,0.0,55.0,225.0,1.0
51022,2012,Febrero,200404,PIURA,MORROPÓN,LA MATANZA,LLUVIA INTENSA,0.0,60.0,44.0,12.0
51065,2012,Febrero,200404,PIURA,MORROPÓN,LA MATANZA,LLUVIA INTENSA,0.0,50.0,175.0,10.0
51067,2012,Marzo,200404,PIURA,MORROPÓN,LA MATANZA,LLUVIA INTENSA,0.0,8.0,300.0,2.0
51461,2012,Abril,200404,PIURA,MORROPÓN,LA MATANZA,LLUVIA INTENSA,0.0,60.0,0.0,0.0
49451,2012,Febrero,200405,PIURA,MORROPÓN,MORROPÓN,INUNDACIÓN,0.0,51.0,1155.0,13.0
51099,2012,Marzo,200405,PIURA,MORROPÓN,MORROPÓN,LLUVIA INTENSA,0.0,80.0,1000.0,6.0
51485,2012,Abril,200405,PIURA,MORROPÓN,MORROPÓN,LLUVIA INTENSA,0.0,20.0,100.0,3.0
51395,2012,Marzo,200406,PIURA,MORROPÓN,SALITRAL,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51141,2012,Febrero,200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,LLUVIA INTENSA,0.0,0.0,2000.0,0.0
51762,2012,Marzo,200407,PIURA,MORROPÓN,SAN JUAN DE BIGOTE,LLUVIA INTENSA,0.0,0.0,2000.0,0.0
49838,2012,Febrero,200408,PIURA,MORROPÓN,SANTA CATALINA DE MOSSA,LLUVIA INTENSA,0.0,0.0,46.0,0.0
50230,2012,Febrero,200408,PIURA,MORROPÓN,SANTA CATALINA DE MOSSA,LLUVIA INTENSA,0.0,15.0,750.0,3.0
51594,2012,Abril,200408,PIURA,MORROPÓN,SANTA CATALINA DE MOSSA,LLUVIA INTENSA,0.0,40.0,775.0,8.0
50048,2012,Febrero,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,25.0,2605.0,5.0
51820,2012,Marzo,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,25.0,1360.0,5.0
52434,2012,Abril,200409,PIURA,MORROPÓN,SANTO DOMINGO,LLUVIA INTENSA,0.0,115.0,95.0,3.0
50777,2012,Marzo,200410,PIURA,MORROPÓN,YAMANGO,LLUVIA INTENSA,0.0,5.0,1200.0,2.0
51095,2012,Marzo,200410,PIURA,MORROPÓN,YAMANGO,LLUVIA INTENSA,0.0,0.0,3000.0,0.0
51551,2012,Abril,200410,PIURA,MORROPÓN,YAMANGO,LLUVIA INTENSA,0.0,361.0,410.0,3.0
52404,2012,Mayo,200410,PIURA,MORROPÓN,YAMANGO,LLUVIA INTENSA,0.0,8.0,18.0,2.0
49394,2012,Febrero,200501,PIURA,PAITA,PAITA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
49655,2012,Febrero,200502,PIURA,PAITA,AMOTAPE,LLUVIA INTENSA,0.0,466.0,850.0,0.0
51821,2012,Marzo,200502,PIURA,PAITA,AMOTAPE,LLUVIA INTENSA,0.0,0.0,1500.0,0.0
49499,2012,Febrero,200503,PIURA,PAITA,ARENAL,LLUVIA INTENSA,0.0,150.0,200.0,0.0
51441,2012,Febrero,200504,PIURA,PAITA,COLÁN,LLUVIA INTENSA,0.0,1500.0,0.0,0.0
51792,2012,Marzo,200504,PIURA,PAITA,COLÁN,LLUVIA INTENSA,0.0,150.0,1500.0,0.0
52076,2012,Marzo,200504,PIURA,PAITA,COLÁN,LLUVIA INTENSA,0.0,15.0,186.0,0.0
52077,2012,Marzo,200504,PIURA,PAITA,COLÁN,LLUVIA INTENSA,0.0,28.0,147.0,0.0
52062,2012,Marzo,200504,PIURA,PAITA,COLÁN,LLUVIA INTENSA,0.0,30.0,291.0,0.0
51376,2012,Marzo,200505,PIURA,PAITA,LA HUACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51398,2012,Marzo,200505,PIURA,PAITA,LA HUACA,LLUVIA INTENSA,0.0,0.0,0.0,0.0
51442,2012,Marzo,200505,PIURA,PAITA,LA HUACA,LLUVIA INTENSA,0.0,12.0,0.0,0.0
49456,2012,Febrero,200506,PIURA,PAITA,TAMARINDO,LLUVIA INTENSA,0.0,205.0,175.0,0.0
